"","CUST_ID","BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE","Monthly_Avg_PURCHASES","Monthly_CASH_ADVANCE","LIMIT_USAGE","MIN_PAYMENTS_RATIO"
"143","C10148",5347.814547,1,0,0,0,4002.353384,0,0,0,0.5,9,0,7000,0,721.9256368,0,12,184.8991609,667.058897333333,0.763973506714286,9.3500701
"144","C10149",5727.53,1,2084.48,1300.48,784,0,0.666667,0.416667,0.583333,0,0,13,11772.09,3219.621433,3068.125648,0,12,260.559869720065,717.7235629,0.492951989302326,1.0493773079661
"145","C10150",2163.678757,1,5276.46,3436.53,2219.7438751,0,1,0.7991299,1,0,0,64.4251306,6500,4416.41268,546.439139,0,12,481.613333333333,717.7235629,0.332873654923077,8.08216755498548
"146","C10151",3057.400553,1,1025,1025,0,0,0.083333,0.083333,0,0,0,2,7500,698.854095,819.682666,0,12,800.03,717.7235629,0.407653407066667,0.852591037956633
"147","C10152",19.354559,0.909091,689.7,0,689.7,0,0.833333,0,0.833333,0,0,10,10000,746.691026,721.9256368,0,12,68.970027588011,717.7235629,0.0019354559,9.3500701
"148","C10153",264.811595,1,28.65,28.65,0,384.26178,0.083333,0.083333,0,0.083333,1,1,9000,1235.630069,194.324456,0.083333,12,28.6501146004584,384.263317053268,0.0294235105555556,6.35859270847515
"149","C10154",1108.22253,0.909091,944.96,164.96,780,0,0.5,0.25,0.416667,0,0,9,1500,1955.198953,992.652486,0,12,157.493333333333,717.7235629,0.73881502,1.96967113927119
"150","C10155",906.573724,1,1039.2,80,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1,11,11772.09,1855.235407,468.196732,0.083333,12,103.920041568017,103.102503410014,0.0671536091851852,3.96251250852387
"151","C10156",5727.53,1,4059.93,0,2219.7438751,555.469352,0.583333,0,0.5,0.166667,7,14,7000,3685.61062,5609.1065423,0,12,579.990331423047,277.734120531759,1.09708986285714,0.286707733059222
"152","C10157",1523.911458,1,4075.37,3322.28,753.09,0,1,0.7991299,1,0,0,31,6500,2254.26002,329.29648,0,12,339.614166666667,717.7235629,0.234447916615385,6.84568514063679
"153","C10158",49.206256,1,870.24,0,870.24,0,1,0,1,0,0,24,8000,835.839952,193.011166,0.738713,12,72.52,717.7235629,0.006150782,4.33052641109893
"154","C10159",5727.53,1,5276.46,3912.2173709,2219.7438751,2444.445738,1,0.75,1,0.535387,16.8981202,64.4251306,11772.09,7523.26,5609.1065423,0,12,800.03,271.605082,0.6836539805,1.9391837966549
"155","C10160",106.455975,0.636364,2463.12,789.53,1673.59,0,1,0.5,1,0,0,46,4000,2573.722764,95.342224,0.636364,12,205.26,717.7235629,0.02661399375,26.9945744500359
"156","C10161",119.760904,0.363636,1859.34,0,1859.34,0,0.333333,0,0.25,0,0,4,11772.09,3104.275623,288.903628,0.25,12,464.835464835465,717.7235629,0.0059880452,10.7450212532464
"157","C10162",5727.53,1,3488.49,3262.25,226.24,3303.1523,1,0.7991299,0.5,0.535387,15,46,7900,0,721.9256368,0,12,290.7075,367.016922222222,0.738874107974684,9.3500701
"158","C10163",1734.510004,1,0,0,0,66.275851,0,0,0,0.166667,2,0,1800,363.474455,2827.997525,0,12,184.8991609,33.1378592242815,0.963616668888889,0.12852714749105
"159","C10164",2765.748281,1,5276.46,3912.2173709,2196,0,1,0.7991299,0.666667,0,0,64.4251306,11000,7523.26,1058.128452,0.25,12,606.9425,717.7235629,0.251431661909091,13.5837883130658
"160","C10165",1046.37041,1,295,295,0,93.579809,0.083333,0.083333,0,0.083333,1,2,1200,439.407082,362.838185,0,12,295.00118000472,93.5801833207333,0.871975341666667,1.21102767064056
"161","C10166",2737.367678,1,0,0,0,429.691164,0,0,0,0.416667,5,0,3000,778.827993,721.798576,0,12,184.8991609,85.9381640494688,0.912455892666667,1.07901015448942
"162","C10167",4014.818167,1,0,0,0,988.356213,0,0,0,0.083333,1,0,8500,1009.185035,1177.149934,0,12,184.8991609,988.360166440666,0.472331549058824,0.857312230032372
"163","C10168",871.568977,1,648.22,115,533.22,0,1,0.083333,1,0,0,27,1200,1110.886425,208.298424,0,12,54.0183333333333,717.7235629,0.726307480833333,5.33314848795975
"164","C10169",1610.040203,1,557.19,525.64,31.55,0,0.25,0.083333,0.166667,0,0,5,4000,422.711848,616.005839,0,12,185.73,717.7235629,0.40251005075,0.686214027916057
"165","C10170",114.593817,1,469.98,0,469.98,0,1,0,0.833333,0,0,6,1000,367.109312,86.102479,0.5,6,78.33,717.7235629,0.114593817,4.26363231655618
"166","C10171",5727.53,1,0,0,0,369.950794,0,0,0,0.083333,1,0,6500,1346.365584,1972.526015,0,12,184.8991609,369.952273809095,0.892398052153846,0.682559101254743
"167","C10172",823.103926,0.363636,131.64,0,131.64,0,1,0,1,0,0,12,8000,2916.071564,243.199498,0,12,10.97,717.7235629,0.10288799075,11.9904505888413
"168","C10173",595.677343,1,5078.14,3912.2173709,747.61,1424.442602,0.916667,0.666667,0.75,0.083333,1,42,11772.09,4756.654374,241.894073,0.738713,12,461.648923036755,1424.4482997932,0.0397118228666667,19.6642039013498
"169","C10174",1128.124563,1,924.6,0,924.6,0,1,0,1,0,0,12,1000,1202.711782,1747.037345,0,12,77.05,717.7235629,1.128124563,0.688429348944456
"170","C10175",349.441102,1,1975.4,1393.5,581.9,0,0.666667,0.416667,0.333333,0,0,17,4000,1795.012223,167.219681,0,12,246.924876537562,717.7235629,0.0873602755,10.734455491516
"171","C10176",840.804076,0.666667,0,0,0,3671.777443,0,0,0,0.222222,5,0,4000,3621.266477,193.171404,0,9,184.8991609,1835.89055739056,0.210201019,18.746390003978
"172","C10177",975.942008,1,5276.46,3912.2173709,2219.7438751,1620.685551,1,0.7991299,0.833333,0.535387,16.8981202,64.4251306,10500,7523.26,347.641073,0.738713,12,800.03,231.526639586651,0.0929468579047619,30.7601623643591
"173","C10178",23.111088,0.363636,300,0,300,0,0.25,0,0.166667,0,0,3,11772.09,291.948834,43.452683,0.181818,12,100,717.7235629,0.00184888704,6.71877577732082
"174","C10179",2187.732265,0.857143,0,0,0,3905.326256,0,0,0,0.285714,9,0,3000,1423.788603,461.365626,0.2,7,184.8991609,1952.66508066508,0.729244088333333,3.0860309541136
"175","C10180",5727.53,1,5276.46,3912.2173709,1029.46,1626.351366,1,0.7991299,1,0.166667,3,64.4251306,11772.09,4639.513745,3192.306018,0,12,476.25,813.174056651887,0.855143645714286,1.45334241731207
"176","C10181",1608.451822,1,0,0,0,205.737165,0,0,0,0.166667,2,0,1800,470.565984,408.799147,0,12,184.8991609,102.868376763246,0.893584345555556,1.15109336076966
"177","C10182",1872.926275,1,766.61,766.61,0,1017.120578,0.833333,0.7991299,0,0.25,5,12,2300,0,721.9256368,0,12,76.6610306644123,339.040192666667,0.814315771739131,9.3500701
"178","C10183",2933.240476,1,0,0,0,2040.433925,0,0,0,0.535387,13,0,3000,2431.578544,1739.74883,0,12,184.8991609,291.490727280416,0.977746825333333,1.39766068645668
"179","C10184",336.799916,1,3535.8,1614.7,1921.1,0,1,0.416667,0.916667,0,0,44,11772.09,2814.231227,186.230835,0.738713,12,294.65,717.7235629,0.0168399958,15.1115212848613
"180","C10185",36.236312,0.454545,256.11,0,256.11,0,0.416667,0,0.416667,0,0,5,5300,831.375322,189.036967,0.166667,12,51.2219590224328,717.7235629,0.00683704,4.39795102087096
"181","C10186",903.29781,1,2697.48,150.5,2219.7438751,0,1,0.333333,1,0,0,39,2500,1686.196344,303.361632,0,12,224.79,717.7235629,0.361319124,5.55837049294355
"182","C10187",0,0,23,0,23,0,0.083333,0,0.083333,0,0,1,5000,0,721.9256368,0,12,23.000092000368,717.7235629,0,9.3500701
"183","C10188",2881.253586,1,117,0,117,5173.1911125,0.25,0,0.166667,0.535387,16.8981202,3,4500,7523.26,931.618475,0.166667,12,39,1962.38831777778,0.640278574666667,18.5718004143273
"184","C10189",5.465999,0.090909,196.81,173,23.81,0,0.083333,0.083333,0.083333,0,0,3,11772.09,0,721.9256368,0,12,196.810787243149,717.7235629,0.000455499916666667,9.3500701
"185","C10190",117.442684,1,653.73,493,160.73,0,0.666667,0.416667,0.416667,0,0,15,10000,441.588141,136.827952,0,12,81.7162091418954,717.7235629,0.0117442684,3.22732405583327
"186","C10191",168.522709,0.818182,2009.05,0,2009.05,0,0.833333,0,0.75,0,0,22,1200,2612.760497,197.638558,0.142857,12,200.905080362032,717.7235629,0.140435590833333,13.2198925323064
"187","C10192",1706.014379,1,147.78,0,147.78,1657.090283,0.166667,0,0.166667,0.25,4,2,6000,1186.062765,374.595505,0,12,73.8898522202956,552.363427666667,0.284335729833333,3.16624932538899
"188","C10193",874.583247,1,516.54,159.07,357.47,0,1,0.333333,0.916667,0,0,30,900,579.749308,693.894717,0,12,43.045,717.7235629,0.971759163333333,0.835500391913201
"189","C10194",861.001207,1,969.56,969.56,0,446.233197,0.416667,0.416667,0,0.083333,1,6,2400,0,721.9256368,0,12,193.911844870524,446.234981939928,0.358750502916667,9.3500701
"190","C10196",966.251742,1,311.45,311.45,0,955.959749,0.333333,0.333333,0,0.083333,1,15,1500,277.522439,286.299328,0,12,77.8625778625779,955.963572854291,0.644167828,0.96934366188942
"191","C10197",38.615644,0.727273,280.4,280.4,0,0,0.25,0.25,0,0,0,3,6150,254.392984,55.79974,0.090909,12,93.4666666666667,717.7235629,0.00627896650406504,4.55903529299599
"192","C10198",189.687964,1,66.14,66.14,0,0,0.083333,0.083333,0,0,0,2,6000,0,721.9256368,0,12,66.1402645610582,717.7235629,0.0316146606666667,9.3500701
"193","C10199",40.417255,0.363636,79.2,79.2,0,1631.576375,0.083333,0.083333,0,0.083333,1,1,4000,1647.880773,24.815878,0.083333,12,79.2003168012672,1631.58290133161,0.01010431375,66.4042905513962
"194","C10200",5462.897068,1,1453.32,0,1453.32,0,0.5,0,0.5,0,0,18,11772.09,1382.269127,1755.253802,0,12,242.22,717.7235629,0.331084670787879,0.787503850112726
"195","C10201",3983.923705,1,756.54,756.54,0,0,0.5,0.5,0,0,0,15,4000,1110.870941,1431.201171,0,12,126.09,717.7235629,0.99598092625,0.776180849701107
"196","C10202",5588.846272,1,3507.35,603.75,2219.7438751,0,0.916667,0.166667,0.833333,0,0,34,11500,1412.597253,1825.176503,0,12,318.849884054588,717.7235629,0.485986632347826,0.773951040175099
"197","C10203",281.170378,0.818182,3163.69,56.8,2219.7438751,0,0.75,0.083333,0.666667,0,0,36,8000,2422.911622,187.046284,0.738713,12,351.521111111111,717.7235629,0.03514629725,12.953540536523
"198","C10204",130.251538,0.909091,1343.19,1082.79,260.4,0,1,0.7991299,0.583333,0,0,33,11772.09,1043.55929,182.429461,0.545455,12,111.9325,717.7235629,0.00868343586666667,5.72034409508012
"199","C10205",1973.814964,1,873,873,0,0,0.166667,0.166667,0,0,0,5,8000,541.722532,762.682834,0,12,436.499127001746,717.7235629,0.2467268705,0.71028546579298
"200","C10206",5698.539876,1,47.55,0,47.55,2039.52804,0.166667,0,0.166667,0.535387,14,2,6000,2976.579866,3463.174962,0,12,23.7749524500951,226.614226666667,0.949756646,0.859494509708805
"201","C10207",43.103899,0.454545,370,370,0,0,0.166667,0.166667,0,0,0,2,11772.09,1212.054219,68.725483,0,12,184.99963000074,717.7235629,0.00187408256521739,17.6361687992793
"202","C10208",566.546048,0.909091,405.75,313.75,92,1044.651618,0.5,0.166667,0.416667,0.333333,6,12,2000,1249.835142,313.052687,0,12,67.625,261.163165663166,0.283273024,3.99241148184107
"203","C10209",24.527253,0.909091,261.64,0,261.64,0,0.833333,0,0.833333,0,0,10,4000,376.758504,169.78292,0.738713,12,26.1640104656042,717.7235629,0.00613181325,2.21906010333666
"204","C10211",5727.53,1,1989.28,842.8,1146.48,893.757903,0.333333,0.166667,0.166667,0.083333,2,8,11772.09,4720.900413,2557.044576,0,12,497.320497320497,893.761478045912,0.596438969142857,1.84623313074383
"205","C10212",4559.779234,1,5276.46,3912.2173709,2219.7438751,0,1,0.666667,1,0,0,64.4251306,7500,7523.26,2925.275522,0,12,800.03,717.7235629,0.607970564533333,3.22147962615058
"206","C10213",2.67713,0.090909,43.39,0,43.39,0,0.083333,0,0.083333,0,0,1,4000,130.107234,29.700051,0.090909,12,43.3901735606942,717.7235629,0.0006692825,4.38070742706805
"207","C10214",1570.682346,1,645.32,645.32,0,1665.331678,0.166667,0.166667,0,0.416667,9,2,1800,2591.391006,808.217224,0,12,322.659354681291,333.066069147145,0.872601303333333,3.20630509849169
"208","C10215",5727.53,1,987.1,862.1,125,5173.1911125,0.333333,0.333333,0.083333,0.25,16,9,10500,1941.541158,2391.987571,0,12,246.775246775247,1822.87353466667,0.685879712857143,0.811685303694247
"209","C10216",5727.53,1,1464.14,978.71,485.43,3947.86784,0.833333,0.583333,0.666667,0.416667,10,23,11500,1658.563509,1887.413517,0,12,146.414058565623,789.572936341651,0.56242478373913,0.878749407091377
"210","C10217",64.080909,0.454545,927,600,327,0,0.25,0.083333,0.166667,0,0,4,5000,1260.16384,59.04439,0.222222,12,309,717.7235629,0.0128161818,21.3426515203223
"211","C10218",5635.860679,1,393.62,153.72,239.9,5173.1911125,0.916667,0.7991299,0.166667,0.535387,16.8981202,15,10000,1919.630466,1731.549385,0,12,35.7836233514097,659.274147666667,0.5635860679,1.10862010788101
"212","C10219",3670.50596,1,965.5,876.13,89.37,0,0.5,0.5,0.083333,0,0,9,7500,1034.932404,941.496383,0,12,160.916666666667,717.7235629,0.489400794666667,1.09924203925487
"213","C10220",2458.376257,0.818182,0,0,0,102.275984,0,0,0,0.083333,1,0,7500,4543.63481,647.20869,0,12,184.8991609,102.276393105572,0.327783500933333,7.02035507279731
"214","C10221",768.004936,1,336.41,336.41,0,0,0.75,0.75,0,0,0,9,6000,947.696134,217.027653,0,12,37.3788888888889,717.7235629,0.128000822666667,4.3667068269867
"215","C10222",75.647479,0.727273,540,0,540,0,0.25,0,0.166667,0,0,3,4000,548.967281,48.659935,0,12,180,717.7235629,0.01891186975,11.2817101173686
"216","C10223",2.433254,0.181818,36,0,36,0,0.166667,0,0.083333,0,0,2,7500,0,721.9256368,0,12,17.999964000072,717.7235629,0.000324433866666667,9.3500701
"217","C10224",1121.730896,1,878.52,103.1,775.42,197.648111,1,0.166667,0.916667,0.083333,1,39,1500,542.836917,471.496776,0,12,73.21,197.648901595606,0.747820597333333,1.15130568146239
"218","C10226",7.56809,0.545455,144.26,67.08,77.18,0,0.333333,0.083333,0.166667,0,0,7,11500,134.710832,75.515008,0.111111,12,36.0650360650361,717.7235629,0.000658094782608696,1.78389482525116
"219","C10227",2053.441598,1,493.85,441.35,52.5,1738.33378,0.5,0.333333,0.25,0.535387,16,10,2000,2795.059574,2661.324808,0,12,82.3083333333333,173.833447533379,1.026720799,1.05025120030369
"220","C10228",2422.311938,1,4490.69,3456.25,1034.44,188.783221,1,0.7991299,1,0.083333,1,52,8500,5763.666926,582.589765,0,12,374.224166666667,188.783976135905,0.284977875058823,9.89318259993805
"221","C10229",5727.53,1,5276.46,3912.2173709,2219.7438751,0,1,0.75,1,0,0,64.4251306,10000,7523.26,5609.1065423,0,12,800.03,717.7235629,0.9047621884,1.40824866267596
"222","C10230",3061.213971,1,1829.2,1792.7,36.5,0,1,0.7991299,0.083333,0,0,17,7000,971.234118,985.954762,0,12,152.433333333333,717.7235629,0.437316281571429,0.985069655761752
"223","C10231",41.642389,0.857143,75.99,75.99,0,0,0.142857,0.142857,0,0,0,1,2700,69.163384,99.401747,0,7,75.990075990076,717.7235629,0.015423107037037,0.695796463215078
"224","C10232",5431.622968,1,1824.16,1598.56,225.6,0,1,0.7991299,0.75,0,0,23,11772.09,1508.016452,1370.519926,0,12,152.013333333333,717.7235629,0.374594687448276,1.10032435383942
"225","C10233",5727.53,1,5276.46,3912.2173709,0,0,0.333333,0.333333,0,0,0,5,8500,7523.26,1824.680131,0,12,800.03,717.7235629,0.773115769294118,6.04858160753437
"226","C10234",28.461629,1,100,100,0,0,0.083333,0.083333,0,0,0,1,4000,125.769169,104.857518,0,12,100.0004000016,717.7235629,0.00711540725,1.19942920067973
"227","C10235",4178.625215,1,1431.89,430.69,1001.2,0,1,0.416667,0.833333,0,0,39,4000,2384.542045,3868.70983,0,12,119.324166666667,717.7235629,1.04465630375,0.616366217623512
"228","C10236",3019.019487,1,2260.41,1356.33,904.08,0,0.833333,0.416667,0.75,0,0,25,8500,2187.930651,739.224894,0,12,226.041090416436,717.7235629,0.355178763176471,2.9597632178767
"229","C10237",1.045584,0.333333,0,0,0,466.643895,0,0,0,0.111111,1,0,1200,1068.581252,25.537,0.5,9,184.8991609,466.644361644362,0.00087132,41.8444316873556
"230","C10238",2723.369217,0.909091,5276.46,1158.84,2219.7438751,0,0.75,0.666667,0.583333,0,0,41,11772.09,7523.26,726.696049,0.363636,12,800.03,717.7235629,0.139659959846154,13.3420993747552
"231","C10239",1070.999446,1,990.7,482,508.7,0,0.75,0.25,0.583333,0,0,13,1400,505.317328,438.324017,0,12,110.077777777778,717.7235629,0.764999604285714,1.15283969940438
"232","C10240",279.608696,1,3034.92,0,2219.7438751,0,1,0,1,0,0,12,2900,2928.909865,2733.317012,0.083333,12,252.91,717.7235629,0.0964167917241379,1.07155878814689
"233","C10241",1255.901821,1,1038.81,1038.81,0,1092.634704,0.916667,0.7991299,0,0.083333,1,21,5700,1215.454299,422.331098,0,12,94.4372383864588,1092.6390745563,0.220333652807018,2.87796542749499
"234","C10242",2229.857287,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,2500,542.7463,628.211031,0,12,45.6501826007304,717.7235629,0.8919429148,0.863955379987589
"235","C10243",2363.489077,1,2641.98,1386.3,1255.68,263.884743,0.833333,0.666667,0.75,0.083333,1,41,3000,1839.928884,1075.456585,0,12,264.198105679242,263.885798543194,0.787829692333333,1.71083510916436
"236","C10244",4014.388265,1,1189.52,1189.52,0,0,1,0.7991299,0,0,0,12,8000,0,721.9256368,0,12,99.1266666666667,717.7235629,0.501798533125,9.3500701
"237","C10245",5727.53,1,300,0,300,2800.728343,0.5,0,0.416667,0.25,3,6,11772.09,1975.974183,1774.584333,0,12,50,933.576114333333,0.635268741416667,1.11348564633135
"238","C10246",3421.571922,1,126.69,42.88,83.81,154.341344,0.333333,0.083333,0.25,0.083333,1,5,10500,2515.435738,975.504012,0,12,31.6725316725317,154.341961367845,0.325863992571429,2.57860112009462
"239","C10247",48.898611,0.545455,247.09,0,247.09,182.357669,0.5,0,0.416667,0.166667,3,7,5500,409.594792,69.921472,0,12,41.1816666666667,91.1786521426957,0.00889065654545455,5.85792575991535
"240","C10248",1874.716289,1,301.1,83,218.1,0,0.583333,0.166667,0.333333,0,0,10,1950,586.974046,1089.040271,0,12,43.0143102938916,717.7235629,0.961392968717949,0.538982865584041
"241","C10249",3215.511032,0.818182,1112.2,1112.2,0,5173.1911125,0.25,0.25,0,0.25,4,4,7200,0,721.9256368,0,12,370.733333333333,2538.68832166667,0.446598754444444,9.3500701
"242","C10250",237.235398,0.636364,2410.07,1670.5,739.57,0,0.5,0.083333,0.333333,0,0,15,4000,3773.727455,169.879335,0.738713,12,401.678333333333,717.7235629,0.0593088495,22.2141642772501
"243","C10251",1272.927288,1,5276.46,3912.2173709,566.85,0,1,0.7991299,0.916667,0,0,64.4251306,8000,5825.602115,318.305326,0.166667,12,445.849166666667,717.7235629,0.159115911,18.3019310050753
"244","C10252",558.476701,1,630.03,630.03,0,0,0.090909,0.090909,0,0,0,1,5500,426.092563,213.369694,0,11,630.03063003063,717.7235629,0.101541218363636,1.99696852449908
"245","C10253",2814.207626,1,3197.24,2080.02,1117.22,0,1,0.666667,1,0,0,49,3000,3574.480603,1328.897516,0,12,266.436666666667,717.7235629,0.938069208666667,2.68980907855049
"246","C10254",8.061012,0.363636,133,0,133,0,0.25,0,0.166667,0,0,3,3000,130.61272,41.436595,0.181818,12,44.3333333333333,717.7235629,0.002687004,3.15211035076603
"247","C10255",435.862142,1,1646.16,1023.42,622.74,0,1,0.583333,0.75,0,0,33,11772.09,1055.835407,236.619362,0,12,137.18,717.7235629,0.0363218451666667,4.4621682607698
"248","C10256",6.390383,1,79.66,0,79.66,0,1,0,1,0,0,12,1500,75.896288,75.967742,0,12,6.63833333333333,717.7235629,0.00426025533333333,0.999059416561308
"249","C10257",5727.53,1,319.92,0,319.92,5173.1911125,1,0,1,0.416667,12,12,11772.09,7523.26,2501.560923,0,12,26.66,2558.53,0.801017926666667,4.39481285821157
"250","C10258",5727.53,1,3677.52,3543.73,133.79,0,1,0.7991299,0.5,0,0,64.4251306,11772.09,2657.856602,1912.298544,0,12,306.46,717.7235629,0.63508473072,1.38987534678581
"251","C10259",2344.478291,1,1041.63,1041.63,0,4003.968939,0.25,0.25,0,0.333333,6,14,4000,3033.665478,716.70488,0,12,347.21,1000.99323574324,0.58611957275,4.2327959005944
"252","C10260",996.48222,1,675.96,0,675.96,0,1,0,1,0,0,12,1000,1851.602411,1382.292833,0.083333,12,56.33,717.7235629,0.99648222,1.33951530876526
"253","C10261",19.508047,1,193.14,0,193.14,0,0.416667,0,0.416667,0,0,5,2000,220.46377,71.965063,0.25,12,38.6279690976247,717.7235629,0.0097540235,3.06348331828738
"254","C10262",185.640313,1,1703.23,1703.23,0,0,1,0.7991299,0,0,0,13,11500,1449.039414,183.298253,0.738713,12,141.935833333333,717.7235629,0.0161426359130435,7.90536401893585
"255","C10263",5335.302925,1,0,0,0,468.958688,0,0,0,0.166667,2,0,6000,1350.318606,1249.937085,0,12,184.8991609,234.47887504225,0.889217154166667,1.08030925892562
"256","C10265",22.189283,0.363636,234.16,0,234.16,0,0.363636,0,0.272727,0,0,4,1500,479.910499,149.977816,0.5,11,58.5400585400585,717.7235629,0.0147928553333333,3.19987656707843
"257","C10266",5.871769,0.818182,29.68,29.68,0,0,0.083333,0.083333,0,0,0,1,10000,76.943584,75.595199,0,12,29.6801187204749,717.7235629,0.0005871769,1.01783691316164
"258","C10267",1049.496471,1,1322.67,1096.71,225.96,774.260436,0.833333,0.75,0.416667,0.25,6,28,11000,802.38543,229.655091,0,12,132.267052906821,258.086812,0.0954087700909091,3.49387172958426
"259","C10269",5570.190127,1,1607.88,0,1607.88,0,1,0,1,0,0,64.4251306,11772.09,1583.411686,2216.638394,0,12,133.99,717.7235629,0.412606676074074,0.714330172339332
